AD Delta-P SP (psi),AD ROP SP (ft/hr),AD Torque SP (kft·lbf),AD WOB SP (klb),Accum Trip In (bbl),Accum Trip Out (bbl),Annular Velocity (ft/min),BHA Length (ft),Bit MSE (psi),Bit Position (ft),Bit RPM (RPM),Bit Size (in),Bit Time (hr),Bit Weight (klb),Block Height (ft),Bttm Pipe Temp (°F),Casing Pressure (psi),Circulating Hrs (hr),Co. Man G/L (bbl),Cont Az (deg),Cont Inc (deg),DateTime,Depth of Cut (ft),Depth(ft),Diff Press (psi),East West Horizontal (ft),Flow Deviation (%),Flow In Rate (galUS/min),Flow Out Percent (%),G/L Rate - 1 Min (bbl/min),G/L Rate - 5 Min (bbl/min),Gain Loss (bbl),Gain Loss - Spare (bbl),Gamma Depth (ft),Gamma Ray (offset) (API),Hole Depth (ft),Hook Load (klb),Lst Jnt Time (s),ML Mud Temp IN (°F),ML Mud Temp OUT (°F),MSE Downhole (psi),MSE Total (psi),Mud Motor RPM (RPM),Mud Motor Torque (ft·lbf),Mud Temp In (°F),Mud Temp Out (°F),Mud Volume (bbl),Mud Weight In (lb/galUS),North South Horizontal (ft),Pipe Length (ft),Pump Pressure (psi),Pump SPM - Total (SPM),Pump SPM 1 (SPM),Pump SPM 2 (SPM),Pump SPM 3 (SPM),ROP - Average (ft/hr),ROP - Cut Unit (ft/hr),ROP - Fast (ft/hr),Rotary RPM (RPM),Rotary Torque (A),Run Jnt Time (s),Strks - Acc Fill (strokes),Strks - Fill (strokes),Strks - Pump 1 (strokes),Strks - Pump 2 (strokes),Strks - Pump 3 (strokes),Strks - Total (strokes),Suction 1 Pit 9 (bbl),Suction 2 Pit 10 (bbl),Suction 3 Pit 11 (bbl),Surface MSE wMotor (psi),Svy Azimuth (deg),Svy Depth (ft),Svy Inclination (deg),Time On Bottom (hr),Time On Job (hr),Time On Slip (s),Top Drive RPM (RPM),Top Drive Torque (kft·lbf),Total Gas (ML) (lagged) (1%=100 Units),Total Rotations on DP (),Total Trip Volume (bbl),Trip Tank 1 (bbl),Trip Tank 2 (bbl),Trip Tank GL (bbl),WC Bit Weight (klb),WC Torque (ft·lbf),Washout Factor (),Water Pit (bbl)
600.0,140.0,15.0,35.0,0.0,1879.0,62.3,1320.5,48857.57,7285.97,175.5,9.0,51.2,34.64,88.7,171.0,0.0,116.7,37.0,3.7,3.7,2023-09-20 05:30:40,0.15,7285.0,260.24,24.7,80.0,702.0,80.0,-0.78,-3.44,-8.0,-3.0,7220.03,617.0,7285.97,213.39,4438.0,109.0,123.0,56540.12,63273.55,91.3,6705.0,93.0,88.0,660.0,8.6,-1.5,6057.3,2551.37,183.0,91.0,92.0,0.0,88.0,87.0,98.0,35.1,12944.0,291.0,1208955.0,41.0,26822.0,48012.0,45229.0,31978.0,68.0,68.0,67.0,90163.09,82.7,7216.8,2.5,51.2,223.2,204.0,35.1,9.7,-999.25,1796.76,1.0,0.0,1.0,-41.0,-155.24,10.0,1.93,317.0
600.0,140.0,15.0,35.0,0.0,1879.0,62.3,1320.5,47092.93,7286.98,176.8,9.0,51.2,35.39,87.7,171.0,0.0,116.7,37.0,3.7,3.7,2023-09-20 05:31:22,0.17,7286.0,317.52,24.7,80.0,702.0,80.0,0.51,-2.46,-8.0,-2.0,7221.03,736.0,7286.98,212.69,4438.0,109.0,124.0,50304.1,56474.61,91.3,6810.0,93.0,88.0,660.0,8.6,-1.5,6057.3,2631.37,183.0,91.0,92.0,0.0,109.0,109.0,109.0,35.4,13388.0,324.0,1208955.0,41.0,26872.0,48062.0,45229.0,32078.0,67.0,67.0,67.0,70826.63,82.7,7217.8,2.5,51.2,223.2,204.0,35.4,9.7,-999.25,1809.84,1.0,0.0,1.0,-41.0,-155.55,10.0,1.87,320.0
600.0,140.0,15.0,35.0,0.0,1879.0,62.3,1320.5,42968.57,7287.98,174.9,9.0,51.2,34.9,86.7,171.0,0.0,116.7,37.0,3.7,3.7,2023-09-20 05:31:56,0.18,7287.0,306.1,24.7,80.0,702.0,80.0,0.21,-1.18,-8.0,-2.0,7222.05,573.0,7287.98,212.58,4438.0,109.0,124.0,48564.29,54223.93,91.3,6826.0,93.0,88.0,660.0,8.6,-1.5,6057.3,2521.37,183.0,91.0,92.0,0.0,114.0,114.0,114.0,35.0,13018.0,356.0,1208955.0,41.0,26921.0,48111.0,45229.0,32173.0,68.0,67.0,68.0,68171.05,82.7,7218.82,2.5,51.2,223.2,204.0,35.0,9.8,-999.25,1790.78,1.0,0.0,1.0,-41.0,-154.56,10.0,1.92,324.0
600.0,140.0,15.0,35.0,0.0,1879.0,62.3,1320.5,40975.37,7288.97,175.7,9.0,51.2,36.07,85.7,171.0,0.0,116.7,36.0,3.7,3.7,2023-09-20 05:32:27,0.18,7288.0,288.7,24.7,80.0,702.0,80.0,-0.57,-0.05,-8.0,-3.0,7223.06,498.0,7288.97,212.19,4438.0,109.0,124.0,41981.81,48930.18,91.3,5902.0,93.0,89.0,660.0,8.6,-1.5,6057.3,2490.12,183.0,91.0,92.0,0.0,113.0,113.0,112.0,35.1,12796.0,387.0,1208955.0,41.0,26968.0,48159.0,45229.0,32268.0,67.0,68.0,67.0,65865.18,82.7,7219.83,2.5,51.2,223.2,204.0,35.1,9.4,-999.25,1799.93,1.0,0.0,1.0,-41.0,-154.45,9.0,1.93,328.0
600.0,140.0,15.0,35.0,0.0,1879.0,62.3,1320.5,52255.71,7289.97,173.7,9.0,51.2,35.34,84.7,171.0,0.0,116.7,37.0,3.7,3.7,2023-09-20 05:32:58,0.17,7289.0,349.14,24.7,80.0,702.0,80.0,0.32,0.11,-7.0,-2.0,7224.03,498.0,7289.97,211.48,4438.0,109.0,124.0,51092.09,57511.83,91.3,6897.0,93.0,89.0,661.0,8.6,-1.5,6057.3,2598.87,183.0,91.0,92.0,0.0,108.0,108.0,108.0,34.7,13906.0,421.0,1208955.0,41.0,27020.0,48210.0,45229.0,32374.0,68.0,68.0,67.0,74302.16,82.7,7220.8,2.5,51.2,223.2,204.0,34.7,10.0,-999.25,1778.98,1.0,0.0,1.0,-41.0,-155.57,10.0,1.85,331.0
600.0,140.0,15.0,35.0,0.0,1879.0,62.3,1320.5,45008.6,7290.98,175.2,9.0,51.2,35.11,83.7,171.0,0.0,116.7,37.0,3.7,3.7,2023-09-20 05:33:32,0.17,7290.0,301.02,24.7,80.0,702.0,80.0,0.46,0.11,-8.0,-2.0,7225.03,304.0,7290.98,212.7,4438.0,109.0,124.0,53586.89,59054.88,91.3,7199.0,93.0,89.0,660.0,8.6,-1.5,6057.3,2581.37,183.0,91.0,92.0,0.0,108.0,108.0,108.0,35.0,13388.0,454.0,1208955.0,41.0,27070.0,48261.0,45229.0,32475.0,67.0,67.0,67.0,73419.34,82.7,7221.8,2.5,51.2,223.3,204.0,35.0,9.9,-999.25,1794.73,1.0,0.0,1.0,-41.0,-155.41,10.0,1.9,335.0
600.0,140.0,15.0,35.0,0.0,1879.0,62.3,1320.5,45994.05,7291.98,172.7,9.0,51.2,35.28,82.7,171.0,0.0,116.7,36.0,3.7,3.7,2023-09-20 05:34:05,0.18,7291.0,318.49,24.7,80.0,702.0,80.0,-0.68,-0.06,-8.0,-3.0,7226.07,366.0,7291.98,212.18,4438.0,109.0,124.0,46103.23,53025.91,91.3,6372.0,93.0,89.0,660.0,8.6,-1.5,6057.3,2683.87,183.0,91.0,92.0,0.0,111.0,111.0,111.0,34.5,13610.0,487.0,1208955.0,41.0,27120.0,48311.0,45229.0,32575.0,67.0,67.0,68.0,70912.84,82.7,7222.84,2.5,51.2,223.3,204.0,34.5,9.9,-999.25,1769.79,1.0,0.0,1.0,-41.0,-152.13,10.0,1.93,339.0
600.0,140.0,15.0,35.0,0.0,1879.0,62.3,1320.5,43619.0,7292.99,177.6,9.0,51.2,30.44,81.7,171.0,0.0,116.7,36.0,3.3,3.3,2023-09-20 05:34:38,0.2,7292.0,343.61,24.7,80.0,702.0,80.0,0.07,0.19,-8.0,-2.0,7226.98,295.0,7292.99,216.78,4438.0,109.0,124.0,56701.98,59629.05,91.3,8890.0,93.0,89.0,660.0,8.6,-1.5,6057.3,2655.12,183.0,91.0,92.0,0.0,128.0,127.0,127.0,35.5,14349.0,515.0,1208955.0,41.0,27164.0,48356.0,45229.0,32664.0,67.0,67.0,67.0,63018.48,103.3,7223.75,3.6,51.2,223.3,204.0,35.5,10.0,-999.25,1820.3,1.0,0.0,1.0,-41.0,-159.35,10.0,1.89,342.0
600.0,150.0,15.0,35.0,0.0,1879.0,62.3,1320.5,40410.68,7293.98,173.8,9.0,51.3,35.33,80.7,171.0,0.0,116.8,37.0,3.3,3.3,2023-09-20 05:35:06,0.22,7293.0,344.12,24.7,80.0,702.0,80.0,-0.26,-0.04,-8.0,-2.0,7228.08,300.0,7293.98,212.25,4438.0,108.0,124.0,45678.14,49323.99,91.3,7761.0,93.0,89.0,660.0,8.6,-1.5,6057.3,2558.87,183.0,91.0,92.0,0.0,135.0,135.0,136.0,34.8,13607.0,541.0,1208955.0,41.0,27202.0,48394.0,45229.0,32737.0,67.0,67.0,67.0,57029.22,103.3,7224.85,3.6,51.3,223.3,204.0,34.8,9.8,-999.25,1781.15,1.0,0.0,1.0,-41.0,-153.18,10.0,1.93,345.0
600.0,150.0,15.0,35.0,0.0,1879.0,62.3,1320.5,50192.3,7294.98,174.5,9.0,51.3,35.86,79.7,171.0,0.0,116.8,36.0,3.3,3.3,2023-09-20 05:35:33,0.17,7294.0,335.27,24.7,80.0,702.0,80.0,-1.04,-0.27,-9.0,-3.0,7229.06,428.0,7294.98,211.82,4438.0,108.0,124.0,49130.42,55940.15,91.3,6549.0,93.0,89.0,659.0,8.6,-1.5,6057.3,2552.62,183.0,91.0,92.0,0.0,108.0,107.0,108.0,34.9,13240.0,575.0,1208955.0,41.0,27254.0,48446.0,45229.0,32844.0,67.0,68.0,67.0,71897.16,103.3,7225.83,3.6,51.3,223.3,204.0,34.9,9.7,-999.25,1789.37,1.0,0.0,1.0,-41.0,-153.85,10.0,1.93,349.0
300.0,125.0,10.0,18.0,0.0,1879.0,62.3,1320.5,39401.35,7295.99,0.0,9.0,51.3,19.59,78.7,171.0,0.0,116.8,37.0,4.2,4.2,2023-09-20 05:36:06,0.17,7295.0,151.14,32.5,80.0,702.0,80.0,0.11,0.02,-8.0,-2.0,7230.19,600.0,7295.99,212.14,4438.0,108.0,124.0,18710.8,18710.75,91.3,2610.0,93.0,89.0,660.0,8.6,-1.9,6057.3,2342.62,183.0,91.0,92.0,0.0,44.0,44.0,75.0,0.0,3181.0,759.0,1208955.0,41.0,27534.0,48727.0,45229.0,33405.0,68.0,67.0,67.0,25321.82,103.3,7226.96,3.6,51.3,223.3,204.0,0.0,2.0,-999.25,0.03,1.0,0.0,1.0,-41.0,-154.43,2.0,2.04,370.0
300.0,125.0,10.0,20.0,0.0,1879.0,62.3,1320.5,41525.04,7296.99,0.0,9.0,51.3,20.41,77.7,171.0,0.0,116.8,35.0,4.2,4.2,2023-09-20 05:39:10,0.1,7296.0,153.12,32.5,81.0,702.0,81.0,-0.81,-0.23,-9.0,-4.0,7231.16,573.0,7296.99,211.3,4438.0,108.0,124.0,40629.04,40629.04,91.3,3313.0,93.0,89.0,659.0,8.6,-1.9,6057.3,2373.87,183.0,91.0,92.0,0.0,43.0,43.0,48.0,0.0,3550.0,843.0,1208955.0,41.0,27662.0,48855.0,45229.0,33661.0,67.0,67.0,67.0,35121.9,103.3,7227.93,3.6,51.3,223.4,204.0,0.0,2.6,-999.25,0.0,1.0,0.0,1.0,-41.0,-153.02,3.0,2.08,380.0
300.0,125.0,10.0,20.0,0.0,1879.0,62.3,1320.5,44557.36,7298.0,0.0,9.0,51.3,20.94,76.7,171.0,0.0,116.9,36.0,4.2,4.2,2023-09-20 05:40:34,0.1,7297.0,171.31,32.5,81.0,702.0,81.0,-0.69,-0.17,-9.0,-3.0,7232.16,569.0,7298.0,210.37,4438.0,108.0,124.0,37865.62,37865.62,91.3,3049.0,92.0,89.0,659.0,8.6,-1.9,6057.3,2430.12,183.0,91.0,92.0,0.0,45.0,43.0,46.0,0.0,3402.0,924.0,1208955.0,41.0,27786.0,48981.0,45229.0,33908.0,67.0,67.0,67.0,32280.77,103.3,7228.93,3.6,51.3,223.4,204.0,0.0,2.5,-999.25,0.0,1.0,0.0,1.0,-41.0,-152.47,3.0,1.99,389.0
300.0,125.0,10.0,20.0,0.0,1879.0,62.3,1320.5,43696.57,7298.99,0.0,9.0,51.4,20.7,75.7,171.0,0.0,116.9,36.0,3.3,3.3,2023-09-20 05:41:56,0.1,7298.0,165.77,32.5,81.0,702.0,81.0,0.44,-0.05,-8.0,-3.0,7233.16,437.0,7298.99,210.46,4438.0,108.0,124.0,50818.0,50818.0,91.3,4075.0,92.0,89.0,660.0,8.6,-1.9,6057.3,2451.37,183.0,91.0,92.0,0.0,44.0,44.0,46.0,0.0,2737.0,1005.0,1208955.0,41.0,27910.0,49104.0,45229.0,34158.0,67.0,67.0,67.0,26314.94,103.3,7229.93,3.6,51.4,223.4,204.0,0.0,2.0,-999.25,0.0,1.0,0.0,1.0,-41.0,-152.01,2.0,2.01,398.0
300.0,125.0,10.0,23.0,0.0,1879.0,62.3,1320.5,37911.25,7299.98,0.0,9.0,51.4,22.19,74.7,172.0,0.0,116.9,35.0,3.3,3.3,2023-09-20 05:43:17,0.13,7299.0,175.24,32.5,81.0,702.0,81.0,-0.77,-0.12,-9.0,-4.0,7234.13,410.0,7299.98,208.62,4438.0,108.0,124.0,41907.13,41907.1,91.3,4138.0,92.0,89.0,659.0,8.6,-1.9,6057.3,2556.37,183.0,91.0,92.0,0.0,54.0,54.0,61.0,0.0,3476.0,1073.0,1208955.0,41.0,28011.0,49207.0,45229.0,34359.0,67.0,67.0,67.0,27433.11,103.3,7230.9,3.6,51.4,223.4,204.0,0.0,2.6,-999.25,0.0,1.0,0.0,1.0,-41.0,-151.38,3.0,2.06,401.0
300.0,125.0,10.0,23.0,0.0,1879.0,62.3,1320.5,38556.73,7301.0,0.0,9.0,51.4,24.62,73.7,172.0,0.0,116.9,36.0,3.3,3.3,2023-09-20 05:44:24,0.13,7300.0,204.83,32.5,81.0,702.0,81.0,-0.04,-0.29,-9.0,-3.0,7235.18,459.0,7301.0,206.58,4438.0,108.0,124.0,39615.57,39615.53,91.3,4073.0,92.0,89.0,659.0,8.6,-1.9,6057.3,2443.87,183.0,91.0,92.0,0.0,61.0,61.0,58.0,0.0,3624.0,1131.0,1208955.0,41.0,28101.0,49297.0,45229.0,34542.0,67.0,67.0,67.0,24885.79,103.3,7231.95,3.6,51.4,223.4,204.0,0.0,2.7,-999.25,0.01,1.0,0.0,1.0,-41.0,-148.52,3.0,2.02,401.0
300.0,125.0,10.0,23.0,0.0,1879.0,62.3,1320.5,34334.64,7301.99,0.0,9.0,51.4,23.44,72.7,172.0,0.0,116.9,36.0,3.3,3.3,2023-09-20 05:45:23,0.13,7301.0,173.83,32.5,81.0,702.0,81.0,0.56,0.0,-9.0,-3.0,7236.14,494.0,7301.99,207.22,4438.0,108.0,124.0,38084.73,38084.73,91.3,3869.0,92.0,89.0,660.0,8.6,-1.9,6057.3,2395.12,183.0,91.0,92.0,0.0,59.0,59.0,58.0,0.0,3624.0,1192.0,1208955.0,41.0,28194.0,49390.0,45229.0,34726.0,67.0,67.0,67.0,26112.32,103.3,7232.91,3.6,51.4,223.5,204.0,0.0,2.7,-999.25,0.0,1.0,0.0,1.0,-41.0,-150.89,3.0,1.97,401.0
300.0,125.0,10.0,23.0,0.0,1879.0,62.3,1320.5,33015.27,7303.0,0.0,9.0,51.4,23.97,71.7,172.0,0.0,116.9,35.0,2.8,2.8,2023-09-20 05:46:24,0.15,7302.0,189.66,32.5,81.0,702.0,81.0,-1.17,-0.24,-9.0,-4.0,7237.16,437.0,7303.0,207.33,4438.0,108.0,124.0,34885.52,34885.52,91.3,4118.0,93.0,89.0,659.0,8.6,-1.9,6057.3,2461.37,183.0,91.0,92.0,0.0,67.0,59.0,67.0,0.0,3181.0,1247.0,1208955.0,41.0,28278.0,49474.0,45229.0,34896.0,67.0,67.0,67.0,20195.56,103.3,7233.93,3.6,51.4,223.5,204.0,0.0,2.3,-999.25,0.0,1.0,0.0,1.0,-41.0,-151.14,2.0,2.05,401.0
300.0,125.0,10.0,23.0,0.0,1879.0,62.3,1320.5,41150.59,7303.99,3.1,9.0,51.4,23.22,70.7,172.0,0.0,117.0,36.0,2.8,2.8,2023-09-20 05:47:19,0.16,7303.0,247.49,32.5,81.0,702.0,81.0,-0.01,-0.14,-9.0,-4.0,7238.1,304.0,7303.99,207.66,4438.0,108.0,124.0,37511.48,37187.91,91.3,4566.0,93.0,89.0,659.0,8.6,-1.9,6057.3,2508.87,183.0,91.0,92.0,0.0,70.0,70.0,74.0,0.6,4216.0,1298.0,1208955.0,41.0,28355.0,49552.0,45229.0,35051.0,67.0,67.0,67.0,26018.94,103.3,7234.87,3.6,51.4,223.5,204.0,0.6,3.2,-999.25,31.74,1.0,0.0,1.0,-41.0,-147.9,3.0,2.01,401.0
300.0,125.0,10.0,23.0,0.0,1879.0,62.3,1320.5,48220.15,7304.99,0.0,9.0,51.4,24.5,69.7,172.0,0.0,117.0,35.0,2.8,2.8,2023-09-20 05:48:09,0.14,7304.0,259.48,32.5,81.0,702.0,81.0,0.24,-0.05,-9.0,-4.0,7239.14,238.0,7304.99,206.31,4438.0,108.0,124.0,41863.48,41863.48,91.3,4540.0,93.0,89.0,659.0,8.6,-1.9,6057.3,2486.37,183.0,91.0,92.0,0.0,63.0,63.0,63.0,0.0,3920.0,1356.0,1208955.0,41.0,28443.0,49641.0,45229.0,35228.0,67.0,67.0,67.0,26573.91,103.3,7235.91,3.6,51.4,223.5,204.0,0.0,2.9,-999.25,0.0,1.0,0.0,1.0,-41.0,-147.29,3.0,1.98,401.0
300.0,125.0,10.0,23.0,0.0,1879.0,62.3,1320.5,41129.45,7305.99,0.0,9.0,51.5,24.19,68.7,172.0,0.0,117.0,35.0,2.8,2.8,2023-09-20 05:49:07,0.16,7305.0,234.8,32.5,81.0,702.0,81.0,-0.68,-0.28,-10.0,-4.0,7240.13,472.0,7305.99,207.5,4438.0,108.0,124.0,33656.65,33656.65,91.3,4172.0,93.0,89.0,659.0,8.6,-1.9,6057.3,2480.12,183.0,91.0,92.0,0.0,66.0,66.0,70.0,0.0,3402.0,1410.0,1208955.0,41.0,28524.0,49722.0,45229.0,35390.0,67.0,67.0,67.0,21739.96,103.3,7236.9,3.6,51.5,223.5,204.0,0.0,2.5,-999.25,0.0,1.0,0.0,1.0,-41.0,-148.99,3.0,1.96,401.0
375.0,125.0,10.0,23.0,0.0,1879.0,62.3,1320.5,37301.25,7307.0,0.0,9.0,51.5,24.19,67.7,172.0,0.0,117.0,35.0,2.8,2.8,2023-09-20 05:50:01,0.16,7306.0,239.69,32.5,81.0,702.0,81.0,-0.01,-0.03,-10.0,-4.0,7241.13,375.0,7307.0,206.83,4438.0,108.0,124.0,31941.99,31941.99,91.3,3933.0,93.0,89.0,658.0,8.6,-1.9,6057.3,2426.37,183.0,91.0,92.0,0.0,74.0,74.0,71.0,0.0,3402.0,1458.0,1208955.0,41.0,28600.0,49798.0,45229.0,35542.0,67.0,67.0,67.0,19314.41,103.3,7237.9,3.6,51.5,223.5,204.0,0.0,2.5,-999.25,0.0,1.0,0.0,1.0,-41.0,-149.02,3.0,2.03,401.0
375.0,125.0,10.0,23.0,0.0,1879.0,62.3,1320.5,40205.84,7308.0,0.0,9.0,51.5,23.71,66.7,172.0,0.0,117.0,36.0,4.8,4.8,2023-09-20 05:50:50,0.15,7307.0,231.9,32.5,81.0,702.0,81.0,-0.12,-0.02,-9.0,-4.0,7242.13,494.0,7308.0,207.06,4438.0,108.0,124.0,43985.85,43985.85,91.3,5137.0,93.0,89.0,659.0,8.6,-1.9,6057.3,2490.12,183.0,91.0,92.0,0.0,67.0,67.0,67.0,0.0,3402.0,1512.0,1208955.0,41.0,28682.0,49881.0,45229.0,35707.0,67.0,67.0,67.0,21517.83,103.3,7238.9,3.6,51.5,223.5,204.0,0.0,2.5,-999.25,0.0,1.0,0.0,1.0,-41.0,-149.29,3.0,1.98,401.0
375.0,125.0,10.0,23.0,0.0,1879.0,62.3,1320.5,41008.55,7308.97,0.0,9.0,51.5,24.31,65.7,172.0,0.0,117.0,35.0,4.8,4.8,2023-09-20 05:51:44,0.14,7308.0,239.34,32.5,81.0,702.0,81.0,0.57,0.12,-9.0,-4.0,7243.15,666.0,7308.97,206.3,4438.0,108.0,124.0,39492.14,39492.14,91.3,4609.0,93.0,89.0,659.0,8.6,-1.9,6057.3,2451.37,183.0,91.0,92.0,0.0,67.0,67.0,67.0,0.0,3402.0,1565.0,1208955.0,41.0,28761.0,49960.0,45229.0,35863.0,67.0,67.0,67.0,21265.45,103.3,7239.92,3.6,51.5,223.6,204.0,0.0,2.5,-999.25,0.0,1.0,0.0,1.0,-41.0,-147.66,3.0,2.04,401.0
375.0,125.0,10.0,23.0,0.0,1879.0,62.3,1320.5,37882.68,7310.0,0.0,9.0,51.5,23.54,64.7,172.0,0.0,117.1,35.0,4.8,4.8,2023-09-20 05:52:36,0.14,7309.0,212.56,32.5,82.0,702.0,82.0,-0.39,0.01,-9.0,-4.0,7244.16,600.0,7310.0,206.56,4438.0,108.0,124.0,43376.44,43376.44,91.3,4837.0,93.0,89.0,659.0,8.6,-1.9,6057.3,2478.87,183.0,91.0,92.0,0.0,65.0,65.0,65.0,0.0,3402.0,1621.0,1208955.0,41.0,28846.0,50046.0,45229.0,36033.0,67.0,67.0,67.0,22119.09,103.3,7240.93,3.6,51.5,223.6,204.0,0.0,2.5,-999.25,0.0,1.0,0.0,1.0,-41.0,-147.82,3.0,2.01,401.0
375.0,125.0,10.0,23.0,0.0,1879.0,62.3,1320.5,44156.05,7310.99,0.0,9.0,51.5,23.49,63.7,172.0,0.0,117.1,34.0,4.8,4.8,2023-09-20 05:53:32,0.13,7310.0,248.56,32.5,82.0,702.0,82.0,-0.78,-0.1,-10.0,-5.0,7245.13,547.0,7310.99,206.46,4438.0,109.0,124.0,40207.38,40207.38,91.3,4276.0,93.0,89.0,658.0,8.6,-1.9,6057.3,2535.12,183.0,91.0,92.0,0.0,65.0,65.0,61.0,0.0,2589.0,1676.0,1208955.0,41.0,28930.0,50130.0,45229.0,36201.0,67.0,67.0,67.0,16775.5,103.3,7241.9,3.6,51.5,223.6,204.0,0.0,1.9,-999.25,0.0,1.0,0.0,1.0,-41.0,-148.58,2.0,1.94,401.0
375.0,125.0,10.0,23.0,0.0,1879.0,62.3,1320.5,39767.54,7311.99,0.0,9.0,51.6,23.17,62.7,172.0,0.0,117.1,33.0,5.4,5.4,2023-09-20 05:54:27,0.13,7311.0,205.74,32.5,82.0,702.0,82.0,-1.06,-0.37,-11.0,-6.0,7246.13,384.0,7311.99,206.6,4438.0,109.0,124.0,38274.1,38274.1,91.3,3817.0,93.0,89.0,657.0,8.6,-1.9,6057.3,2400.12,183.0,91.0,92.0,0.0,60.0,60.0,57.0,0.0,2589.0,1736.0,1208955.0,41.0,29021.0,50222.0,45229.0,36384.0,67.0,67.0,67.0,18252.67,103.3,7242.9,3.6,51.6,223.6,204.0,0.0,1.9,-999.25,0.0,1.0,0.0,1.0,-41.0,-148.09,2.0,2.05,401.0
375.0,125.0,10.0,23.0,0.0,1879.0,62.3,1320.5,41950.43,7313.0,0.0,9.0,51.6,23.16,61.7,172.0,0.0,117.1,34.0,5.4,5.4,2023-09-20 05:55:27,0.15,7312.0,245.68,32.5,81.0,702.0,81.0,-0.34,-0.15,-11.0,-5.0,7247.12,534.0,7313.0,206.88,4438.0,109.0,124.0,41530.46,41530.46,91.3,4766.0,93.0,89.0,657.0,8.6,-1.9,6057.3,2495.12,183.0,91.0,92.0,0.0,68.0,68.0,70.0,0.0,2589.0,1790.0,1208955.0,41.0,29103.0,50304.0,45229.0,36549.0,67.0,67.0,66.0,16124.54,103.3,7243.89,3.6,51.6,223.6,204.0,0.0,1.9,-999.25,0.0,1.0,0.0,1.0,-41.0,-149.42,2.0,1.97,401.0
375.0,125.0,10.0,23.0,0.0,1879.0,62.3,1320.5,46886.11,7313.99,0.0,9.0,51.6,22.41,60.7,172.0,0.0,117.1,34.0,5.4,5.4,2023-09-20 05:56:21,0.14,7313.0,258.71,32.5,81.0,702.0,81.0,0.14,-0.13,-11.0,-5.0,7248.12,512.0,7313.99,207.19,4438.0,109.0,124.0,46684.77,46684.77,91.3,5163.0,93.0,89.0,657.0,8.6,-1.9,6057.3,2467.62,183.0,91.0,92.0,0.0,64.0,64.0,64.0,0.0,2589.0,1845.0,1208955.0,41.0,29188.0,50390.0,45229.0,36716.0,67.0,67.0,67.0,17113.76,103.3,7244.89,3.6,51.6,223.6,204.0,0.0,1.9,-999.25,0.0,1.0,0.0,1.0,-41.0,-146.93,2.0,2.02,401.0
375.0,125.0,10.0,25.0,0.0,1879.0,62.3,1320.5,38749.29,7314.99,0.0,9.0,51.6,23.57,59.7,172.0,0.0,117.1,34.0,5.4,5.4,2023-09-20 05:57:17,0.15,7314.0,216.19,32.5,81.0,702.0,81.0,0.12,-0.27,-11.0,-5.0,7249.1,675.0,7314.99,206.86,4438.0,109.0,124.0,50091.95,50091.95,91.3,5678.0,93.0,89.0,657.0,8.6,-1.9,6057.3,2440.12,183.0,91.0,92.0,0.0,64.0,65.0,68.0,0.0,3181.0,1901.0,1208955.0,41.0,29274.0,50475.0,45229.0,36893.0,67.0,67.0,66.0,22245.17,103.3,7245.87,3.6,51.6,223.7,204.0,0.0,2.5,-999.25,0.0,1.0,0.0,1.0,-41.0,-149.04,3.0,2.02,401.0
375.0,125.0,10.0,25.0,0.0,1879.0,62.3,1320.5,44481.3,7315.98,0.0,9.0,51.6,25.98,58.7,172.0,0.0,117.1,33.0,5.4,5.4,2023-09-20 05:58:13,0.13,7315.0,237.59,32.5,81.0,702.0,81.0,-0.94,-0.31,-12.0,-6.0,7250.13,878.0,7315.98,204.13,4438.0,109.0,124.0,52424.24,52421.83,91.3,5444.0,93.0,89.0,656.0,8.6,-1.9,6057.3,2491.37,183.0,91.0,92.0,0.0,62.0,62.0,61.0,0.0,2885.0,1959.0,1208955.0,41.0,29362.0,50564.0,45229.0,37070.0,67.0,67.0,66.0,19699.74,103.3,7246.9,3.6,51.6,223.7,204.0,0.0,2.1,-999.25,0.09,1.0,0.0,1.0,-41.0,-146.56,2.0,1.98,401.0
375.0,125.0,10.0,25.0,0.0,1879.0,62.3,1320.5,47581.32,7316.99,0.0,9.0,51.6,25.44,57.7,172.0,0.0,117.2,33.0,1.4,1.4,2023-09-20 05:59:11,0.15,7316.0,276.35,32.5,81.0,702.0,81.0,-0.6,-0.2,-11.0,-6.0,7251.09,498.0,7316.99,205.0,4438.0,109.0,124.0,37816.78,37816.78,91.3,4446.0,93.0,89.0,657.0,8.6,-1.9,6057.3,2486.37,183.0,91.0,92.0,0.0,67.0,67.0,69.0,0.0,3550.0,2013.0,1208955.0,41.0,29444.0,50646.0,45229.0,37234.0,67.0,67.0,66.0,22298.17,103.3,7247.86,3.6,51.6,223.7,204.0,0.0,2.6,-999.25,0.0,1.0,0.0,1.0,-41.0,-146.93,3.0,1.98,401.0
