AD Delta-P SP (psi),AD ROP SP (ft/hr),AD Torque SP (kft·lbf),AD WOB SP (klb),Accum Trip In (bbl),Accum Trip Out (bbl),Annular Velocity (ft/min),BHA Length (ft),Bit MSE (psi),Bit Position (ft),Bit RPM (RPM),Bit Size (in),Bit Time (hr),Bit Weight (klb),Block Height (ft),Bttm Pipe Temp (°F),Casing Pressure (psi),Circulating Hrs (hr),Co. Man G/L (bbl),Cont Az (deg),Cont Inc (deg),DateTime,Depth of Cut (ft),Depth(ft),Diff Press (psi),East West Horizontal (ft),Flow Deviation (%),Flow In Rate (galUS/min),Flow Out Percent (%),G/L Rate - 1 Min (bbl/min),G/L Rate - 5 Min (bbl/min),Gain Loss (bbl),Gain Loss - Spare (bbl),Gamma Depth (ft),Gamma Ray (offset) (API),Hole Depth (ft),Hook Load (klb),Lst Jnt Time (s),ML Mud Temp IN (°F),ML Mud Temp OUT (°F),MSE Downhole (psi),MSE Total (psi),Mud Motor RPM (RPM),Mud Motor Torque (ft·lbf),Mud Temp In (°F),Mud Temp Out (°F),Mud Volume (bbl),Mud Weight In (lb/galUS),North South Horizontal (ft),Pipe Length (ft),Pump Pressure (psi),Pump SPM - Total (SPM),Pump SPM 1 (SPM),Pump SPM 2 (SPM),Pump SPM 3 (SPM),ROP - Average (ft/hr),ROP - Cut Unit (ft/hr),ROP - Fast (ft/hr),Rotary RPM (RPM),Rotary Torque (A),Run Jnt Time (s),Strks - Acc Fill (strokes),Strks - Fill (strokes),Strks - Pump 1 (strokes),Strks - Pump 2 (strokes),Strks - Pump 3 (strokes),Strks - Total (strokes),Suction 1 Pit 9 (bbl),Suction 2 Pit 10 (bbl),Suction 3 Pit 11 (bbl),Surface MSE wMotor (psi),Svy Azimuth (deg),Svy Depth (ft),Svy Inclination (deg),Time On Bottom (hr),Time On Job (hr),Time On Slip (s),Top Drive RPM (RPM),Top Drive Torque (kft·lbf),Total Gas (ML) (lagged) (1%=100 Units),Total Rotations on DP (),Total Trip Volume (bbl),Trip Tank 1 (bbl),Trip Tank 2 (bbl),Trip Tank GL (bbl),WC Bit Weight (klb),WC Torque (ft·lbf),Washout Factor (),Water Pit (bbl)
1000.0,330.0,28.0,50.0,399.0,2055.0,88.9,1145.9,33207.47,6219.98,217.6,12.0,36.3,40.64,36.3,129.0,1495.4,108.6,192.0,339.2,8.1,2023-11-11 02:24:13,0.2,6219.0,1008.42,-201.0,100.0,1002.0,100.0,-0.38,-0.02,0.0,92.0,6157.13,139.0,6219.98,181.61,4449.0,92.0,110.0,33023.35,37758.39,260.4,10203.0,95.0,19.0,766.0,9.0,1023.3,5110.6,3459.06,261.0,87.0,88.0,86.0,288.0,288.0,300.0,43.5,25518.0,2706.0,50309.0,23.0,12201.0,49184.0,58074.0,152755.0,79.0,77.0,69.0,63069.66,342.3,-999.25,8.4,36.3,122.8,137.0,43.5,18.7,-999.25,1578.02,7.0,6.0,1.0,-26.0,-123.91,19.0,2.95,222.0
1000.0,330.0,28.0,50.0,399.0,2055.0,88.9,1145.9,22863.19,6220.98,177.2,12.0,36.3,44.98,35.3,129.0,1508.69,108.6,193.0,339.2,7.9,2023-11-11 02:24:25,0.21,6220.0,821.45,-201.0,100.0,1002.0,100.0,1.27,0.17,0.0,92.0,6157.13,139.0,6220.98,178.44,4449.0,92.0,110.0,25906.24,29940.82,260.4,7829.0,95.0,19.0,766.0,9.0,1023.3,5110.6,3199.06,261.0,87.0,88.0,86.0,327.0,324.0,302.0,35.4,25592.0,2717.0,50309.0,23.0,12217.0,49200.0,58090.0,152800.0,79.0,77.0,69.0,57191.68,342.3,-999.25,8.4,36.3,122.8,137.0,35.4,20.1,-999.25,1285.68,7.0,6.0,1.0,-26.0,-120.88,20.0,2.95,222.0
1000.0,330.0,28.0,50.0,399.0,2055.0,88.9,1145.9,29034.43,6221.94,200.1,12.0,36.3,40.87,34.4,129.0,1496.16,108.6,193.0,339.2,7.9,2023-11-11 02:24:36,0.2,6221.0,878.43,-201.0,100.0,1002.0,100.0,1.16,0.48,1.0,92.0,6157.13,126.0,6221.94,183.08,4449.0,92.0,109.0,31691.66,35183.29,260.4,9531.0,95.0,19.0,767.0,9.0,1023.3,5110.6,3329.06,261.0,87.0,88.0,86.0,284.0,284.0,298.0,40.0,22633.0,2729.0,50309.0,23.0,12235.0,49218.0,58107.0,152851.0,79.0,77.0,69.0,60535.82,342.3,-999.25,8.4,36.3,122.8,137.0,40.0,17.9,-999.25,1451.37,7.0,6.0,1.0,-26.0,-125.71,18.0,3.01,222.0
1000.0,330.0,28.0,50.0,399.0,2055.0,88.9,1145.9,22314.73,6222.95,215.5,12.0,36.3,46.98,33.4,129.0,1489.88,108.6,193.0,339.2,7.9,2023-11-11 02:24:49,0.21,6222.0,785.2,-201.0,100.0,1002.0,100.0,1.28,0.1,0.0,92.0,6160.14,132.0,6222.95,176.55,4449.0,92.0,110.0,23864.66,27739.96,260.4,7732.0,95.0,19.0,766.0,9.0,1023.3,5110.6,3150.31,261.0,87.0,88.0,86.0,332.0,326.0,300.0,43.1,21080.0,2741.0,50309.0,23.0,12252.0,49235.0,58124.0,152907.0,79.0,77.0,69.0,45384.53,342.3,-999.25,8.4,36.3,122.8,137.0,43.1,15.6,-999.25,1563.55,7.0,6.0,1.0,-26.0,-116.99,16.0,3.18,221.0
1000.0,330.0,28.0,50.0,399.0,2055.0,88.9,1145.9,38673.19,6224.0,205.5,12.0,36.3,47.93,32.3,129.0,1488.9,108.6,193.0,339.2,7.9,2023-11-11 02:25:00,0.19,6223.0,1017.58,-201.0,100.0,1002.0,100.0,0.78,0.28,0.0,92.0,6161.44,119.0,6224.0,174.64,4449.0,92.0,109.0,30981.82,34398.87,260.4,9160.0,95.0,19.0,766.0,9.0,1023.3,5110.6,3290.31,261.0,87.0,88.0,86.0,240.0,252.0,290.0,41.1,22194.0,2756.0,50309.0,23.0,12272.0,49256.0,58144.0,152968.0,79.0,77.0,69.0,76396.59,342.3,-999.25,8.4,36.3,122.8,137.0,41.1,19.6,-999.25,1491.18,7.0,6.0,1.0,-26.0,-118.99,20.0,2.87,221.0
1000.0,330.0,28.0,50.0,399.0,2055.0,88.9,1145.9,30983.24,6224.97,225.8,12.0,36.3,45.38,31.3,129.0,1477.73,108.6,192.0,339.2,7.9,2023-11-11 02:25:15,0.18,6224.0,928.53,-201.0,100.0,1002.0,100.0,0.02,-0.05,0.0,92.0,6162.68,119.0,6224.97,176.52,4449.0,92.0,109.0,39807.65,43004.59,260.4,11290.0,95.0,19.0,766.0,9.0,1023.3,5110.6,3570.31,261.0,87.0,88.0,86.0,292.0,307.0,275.0,45.2,24261.0,2768.0,50309.0,23.0,12290.0,49273.0,58162.0,153021.0,79.0,77.0,69.0,55337.21,342.3,-999.25,8.4,36.3,122.8,137.0,45.2,16.2,-999.25,1638.25,7.0,6.0,1.0,-26.0,-120.12,16.0,2.99,221.0
1000.0,330.0,28.0,50.0,399.0,2055.0,88.9,1145.9,23735.99,6225.95,200.5,12.0,36.3,53.29,30.4,129.0,1477.21,108.6,193.0,339.2,7.9,2023-11-11 02:25:27,0.19,6225.0,734.36,-201.0,100.0,1002.0,100.0,-0.62,0.08,0.0,92.0,6162.68,126.0,6225.95,170.67,4449.0,92.0,109.0,24282.7,28115.98,260.4,7136.0,95.0,19.0,766.0,9.0,1023.3,5110.6,3245.31,261.0,87.0,88.0,86.0,265.0,265.0,283.0,40.1,21746.0,2780.0,50309.0,23.0,12309.0,49292.0,58180.0,153077.0,79.0,77.0,69.0,54775.3,342.3,-999.25,8.4,36.3,122.8,137.0,40.1,16.6,-999.25,1454.93,7.0,6.0,1.0,-26.0,-111.95,16.0,3.09,221.0
1000.0,300.0,28.0,50.0,399.0,2055.0,88.9,1145.9,47309.27,6226.9,253.9,12.0,36.3,26.97,29.4,129.0,1470.64,108.6,193.0,339.2,7.9,2023-11-11 02:25:39,0.13,6226.0,864.02,-201.0,100.0,1001.0,100.0,-0.52,0.03,1.0,92.0,6163.96,145.0,6226.9,194.51,4449.0,92.0,109.0,51028.79,56282.66,260.2,10537.0,95.0,19.0,767.0,9.0,1023.3,5110.6,3195.31,261.0,87.0,88.0,86.0,183.0,183.0,211.0,50.8,18787.0,2800.0,50309.0,23.0,12336.0,49320.0,58207.0,153155.0,79.0,77.0,69.0,97226.06,342.3,-999.25,8.4,36.3,122.8,137.0,50.8,17.3,-999.25,1843.08,7.0,6.0,1.0,-26.0,-139.36,17.0,2.99,221.0
1000.0,300.0,28.0,50.0,399.0,2055.0,88.9,1145.9,23153.54,6227.98,178.7,12.0,36.3,36.98,28.3,129.0,1454.54,108.6,192.0,339.2,7.9,2023-11-11 02:25:59,0.15,6227.0,719.18,-201.0,100.0,1002.0,100.0,-0.85,0.02,0.0,92.0,6165.45,139.0,6227.98,187.06,4449.0,92.0,109.0,30844.37,35863.93,260.4,7277.0,95.0,19.0,766.0,9.0,1023.3,5110.6,3140.31,261.0,87.0,88.0,86.0,290.0,282.0,227.0,35.7,22633.0,2813.0,50309.0,23.0,12357.0,49340.0,58227.0,153220.0,79.0,77.0,69.0,60760.91,342.3,-999.25,8.4,36.3,122.8,137.0,35.7,18.4,-999.25,1297.31,7.0,6.0,1.0,-26.0,-127.82,18.0,3.19,221.0
1000.0,300.0,28.0,50.0,399.0,2055.0,88.9,1145.9,25163.07,6228.93,188.6,12.0,36.3,42.9,27.4,129.0,1446.17,108.6,193.0,339.2,7.9,2023-11-11 02:26:12,0.19,6228.0,735.29,-201.0,100.0,1002.0,100.0,1.11,0.17,1.0,93.0,6165.45,126.0,6228.93,180.38,4449.0,92.0,109.0,27451.29,30917.29,260.4,8082.0,95.0,19.0,767.0,9.0,1023.3,5110.6,3160.31,261.0,87.0,88.0,86.0,288.0,305.0,294.0,37.7,21598.0,2825.0,50309.0,23.0,12372.0,49356.0,58243.0,153264.0,79.0,77.0,69.0,67072.36,342.3,-999.25,8.4,36.3,122.8,137.0,37.7,19.1,-999.25,1369.02,7.0,6.0,1.0,-26.0,-121.13,19.0,3.22,221.0
1000.0,300.0,28.0,50.0,399.0,2055.0,88.9,1145.9,32105.6,6229.95,215.1,12.0,36.3,42.33,26.4,129.0,1451.45,108.6,193.0,339.2,7.9,2023-11-11 02:26:24,0.18,6229.0,817.87,-201.0,100.0,1002.0,100.0,1.06,0.26,0.0,92.0,6166.88,119.0,6229.95,179.2,4449.0,92.0,109.0,33166.46,37160.38,260.4,9049.0,95.0,19.0,766.0,9.0,1023.3,5110.6,3199.06,261.0,87.0,88.0,86.0,240.0,240.0,264.0,43.0,22925.0,2839.0,50309.0,23.0,12394.0,49378.0,58264.0,153323.0,79.0,77.0,69.0,60278.04,342.3,-999.25,8.4,36.3,122.8,137.0,43.0,15.0,-999.25,1561.53,7.0,6.0,1.0,-26.0,-123.48,15.0,2.95,220.0
1000.0,300.0,28.0,50.0,399.0,2055.0,88.9,1145.9,34620.0,6231.0,200.3,12.0,36.3,47.82,25.3,129.0,1457.07,108.6,194.0,339.2,7.9,2023-11-11 02:26:38,0.17,6230.0,990.06,-201.0,100.0,1002.0,100.0,0.7,0.32,1.0,93.0,6167.97,139.0,6231.0,174.56,4449.0,92.0,109.0,37058.11,42365.61,260.4,9663.0,95.0,19.0,767.0,9.0,1023.3,5110.6,3419.06,261.0,87.0,88.0,86.0,246.0,264.0,261.0,40.1,27145.0,2853.0,50309.0,23.0,12415.0,49398.0,58284.0,153389.0,79.0,77.0,69.0,76343.48,342.3,-999.25,8.4,36.3,122.8,137.0,40.1,21.3,-999.25,1454.2,7.0,6.0,1.0,-26.0,-117.24,21.0,2.95,220.0
1000.0,300.0,28.0,50.0,399.0,2055.0,88.9,1145.9,34824.33,6231.97,186.0,12.0,36.3,43.87,24.3,129.0,1450.7,108.6,194.0,339.2,7.9,2023-11-11 02:26:53,0.18,6231.0,991.57,-201.0,100.0,1002.0,100.0,-0.18,0.42,1.0,93.0,6169.12,139.0,6231.97,178.27,4449.0,92.0,109.0,33807.77,38651.73,260.4,9355.0,95.0,19.0,767.0,9.0,1023.3,5110.6,3411.56,261.0,87.0,88.0,86.0,294.0,286.0,269.0,37.2,27589.0,2867.0,50309.0,23.0,12433.0,49417.0,58303.0,153449.0,79.0,77.0,69.0,73931.82,342.3,-999.25,8.4,36.3,122.8,137.0,37.2,20.6,-999.25,1350.6,7.0,6.0,1.0,-26.0,-119.94,21.0,2.94,220.0
1000.0,300.0,28.0,50.0,399.0,2055.0,88.9,1145.9,33752.77,6232.95,196.1,12.0,36.3,42.82,23.4,129.0,1454.8,108.6,193.0,339.2,7.9,2023-11-11 02:27:06,0.18,6232.0,1043.48,-201.0,100.0,1002.0,100.0,0.65,0.36,1.0,93.0,6169.12,132.0,6232.95,179.13,4449.0,92.0,109.0,33848.2,38248.28,260.4,9415.0,95.0,19.0,767.0,9.0,1023.3,5110.6,3354.08,261.0,87.0,88.0,86.0,285.0,285.0,278.0,39.2,26258.0,2879.0,50309.0,23.0,12452.0,49436.0,58321.0,153505.0,79.0,77.0,69.0,63411.68,342.3,-999.25,8.4,36.3,122.8,137.0,39.2,19.2,-999.25,1424.36,7.0,6.0,1.0,-26.0,-121.4,19.0,2.93,220.0
1000.0,300.0,28.0,50.0,399.0,2055.0,88.9,1145.9,25350.32,6233.97,203.3,12.0,36.3,48.3,22.3,129.0,1457.28,108.6,194.0,339.2,7.9,2023-11-11 02:27:18,0.19,6233.0,779.24,-201.0,100.0,1002.0,100.0,0.16,0.24,2.0,93.0,6169.12,132.0,6233.97,174.98,4449.0,92.0,109.0,27286.86,31994.62,260.4,7962.0,95.0,19.0,767.0,9.0,1023.3,5110.6,3232.81,261.0,87.0,88.0,86.0,283.0,283.0,293.0,40.7,23891.0,2891.0,50309.0,23.0,12468.0,49452.0,58337.0,153550.0,79.0,77.0,69.0,58674.0,342.3,-999.25,8.4,36.3,122.8,137.0,40.7,17.6,-999.25,1476.82,7.0,6.0,1.0,-26.0,-114.85,18.0,3.09,220.0
1000.0,300.0,28.0,50.0,399.0,2055.0,88.9,1145.9,41791.34,6234.9,203.1,12.0,36.3,47.2,21.4,129.0,1457.09,108.6,192.0,339.2,7.9,2023-11-11 02:27:30,0.17,6234.0,1045.98,-201.0,100.0,1002.0,100.0,0.26,-0.01,0.0,92.0,6172.09,126.0,6234.9,174.0,4449.0,92.0,109.0,34961.85,38870.03,260.4,9853.0,95.0,19.0,766.0,9.0,1023.3,5110.6,3354.06,261.0,87.0,88.0,86.0,265.0,256.0,272.0,40.6,25444.0,2905.0,50309.0,23.0,12490.0,49474.0,58359.0,153610.0,79.0,77.0,69.0,79643.76,342.3,-999.25,8.4,36.3,122.8,137.0,40.6,19.5,-999.25,1475.4,7.0,6.0,1.0,-26.0,-117.67,19.0,2.84,220.0
1000.0,300.0,28.0,50.0,399.0,2055.0,88.9,1145.9,32393.61,6235.95,214.7,12.0,36.3,44.83,20.4,129.0,1451.32,108.7,194.0,339.2,7.9,2023-11-11 02:27:44,0.17,6235.0,921.67,-201.0,100.0,1002.0,100.0,-0.1,0.29,1.0,93.0,6173.35,119.0,6235.95,177.02,4449.0,92.0,109.0,37962.24,41507.6,260.4,10212.0,95.0,19.0,767.0,9.0,1023.3,5110.6,3251.56,261.0,87.0,88.0,86.0,268.0,268.0,264.0,42.9,23151.0,2918.0,50309.0,23.0,12509.0,49493.0,58377.0,153675.0,79.0,77.0,69.0,65744.51,342.3,-999.25,8.4,36.3,122.8,137.0,42.9,18.3,-999.25,1559.93,7.0,6.0,1.0,-26.0,-119.36,18.0,2.98,219.0
1000.0,300.0,28.0,50.0,399.0,2055.0,88.9,1145.9,28199.31,6236.96,203.1,12.0,36.3,48.31,19.3,129.0,1450.4,108.7,193.0,339.2,7.9,2023-11-11 02:27:58,0.18,6236.0,832.98,-201.0,100.0,1002.0,100.0,0.3,0.57,1.0,93.0,6174.41,126.0,6236.96,173.62,4449.0,92.0,109.0,29763.63,33661.38,260.4,8736.0,95.0,19.0,767.0,9.0,1023.3,5110.6,3301.17,261.0,87.0,88.0,86.0,286.0,292.0,282.0,40.6,23225.0,2931.0,50309.0,23.0,12528.0,49512.0,58396.0,153727.0,79.0,77.0,69.0,57158.44,342.3,-999.25,8.4,36.3,122.9,137.0,40.6,16.5,-999.25,1475.83,7.0,6.0,1.0,-26.0,-116.38,17.0,3.13,219.0
1000.0,300.0,28.0,50.0,399.0,2055.0,88.9,1145.9,44439.16,6237.93,192.1,12.0,36.3,49.74,18.4,129.0,1458.21,108.7,194.0,339.2,7.9,2023-11-11 02:28:11,0.17,6237.0,1081.79,-201.0,100.0,1002.0,100.0,-0.17,0.23,1.0,93.0,6174.41,126.0,6237.93,171.68,4449.0,92.0,109.0,36635.14,41942.08,260.4,9502.0,95.0,19.0,767.0,9.0,1023.3,5110.6,3450.62,261.0,87.0,88.0,86.0,222.0,222.0,254.0,38.4,28329.0,2947.0,50309.0,23.0,12551.0,49535.0,58419.0,153801.0,79.0,77.0,69.0,85185.48,342.3,-999.25,8.4,36.3,122.9,137.0,38.4,20.3,-999.25,1395.73,7.0,6.0,1.0,-26.0,-117.92,20.0,2.95,219.0
1000.0,300.0,28.0,50.0,399.0,2055.0,88.9,1145.9,33425.36,6238.97,185.2,12.0,36.3,44.28,17.3,129.0,1448.05,108.7,194.0,339.2,7.6,2023-11-11 02:28:26,0.17,6238.0,999.28,-201.0,100.0,1002.0,100.0,1.0,0.58,2.0,93.0,6175.68,132.0,6238.97,177.28,4449.0,92.0,109.0,40134.34,44579.13,260.4,10453.0,95.0,19.0,768.0,9.0,1023.3,5110.6,3464.06,261.0,87.0,88.0,86.0,286.0,281.0,257.0,37.0,26087.0,2960.0,50309.0,23.0,12568.0,49553.0,58436.0,153853.0,79.0,77.0,69.0,74149.83,342.3,-999.25,8.4,36.3,122.9,137.0,37.0,21.7,-999.25,1345.64,7.0,6.0,1.0,-26.0,-118.96,22.0,2.96,219.0
1000.0,300.0,28.0,50.0,399.0,2055.0,88.9,1145.9,29856.68,6239.97,207.7,12.0,36.3,43.96,16.3,129.0,1440.88,108.7,193.0,339.2,7.6,2023-11-11 02:28:39,0.18,6239.0,933.2,-201.0,100.0,1002.0,100.0,0.72,0.19,1.0,92.0,6175.68,119.0,6239.97,178.11,4449.0,92.0,109.0,30273.7,35091.94,260.4,8556.0,95.0,19.0,767.0,9.0,1023.3,5110.6,3275.31,261.0,87.0,88.0,86.0,304.0,307.0,284.0,41.5,25666.0,2972.0,50309.0,23.0,12586.0,49570.0,58453.0,153905.0,79.0,77.0,69.0,57703.18,342.3,-999.25,8.4,36.3,122.9,137.0,41.5,17.6,-999.25,1509.16,7.0,6.0,1.0,-26.0,-120.36,18.0,2.96,219.0
1000.0,300.0,28.0,50.0,399.0,2055.0,88.9,1145.9,31700.53,6240.9,202.1,12.0,36.3,47.84,15.4,129.0,1440.16,108.7,194.0,339.2,7.6,2023-11-11 02:28:51,0.19,6240.0,910.27,-201.0,100.0,1002.0,100.0,0.43,0.37,2.0,93.0,6178.37,119.0,6240.9,174.26,4449.0,92.0,109.0,29151.05,33347.45,260.4,8701.0,95.0,19.0,768.0,9.0,1023.3,5110.6,3231.57,261.0,87.0,88.0,86.0,276.0,276.0,290.0,40.4,25148.0,2984.0,50309.0,23.0,12605.0,49589.0,58472.0,153962.0,79.0,77.0,69.0,61649.45,342.3,-999.25,8.4,36.3,122.9,137.0,40.4,17.3,-999.25,1468.77,7.0,6.0,1.0,-26.0,-115.78,17.0,2.96,219.0
1000.0,300.0,28.0,50.0,399.0,2055.0,88.9,1145.9,43160.17,6241.99,200.6,12.0,36.3,48.47,14.3,129.0,1443.25,108.7,193.0,339.2,7.6,2023-11-11 02:29:04,0.17,6241.0,1106.29,-201.0,100.0,1002.0,100.0,0.09,0.22,1.0,93.0,6178.37,126.0,6241.99,172.93,4449.0,92.0,109.0,36859.48,42003.4,260.4,10418.0,95.0,19.0,767.0,9.0,1023.3,5110.6,3592.81,261.0,87.0,88.0,86.0,252.0,246.0,264.0,40.1,26849.0,3000.0,50309.0,23.0,12626.0,49611.0,58493.0,154023.0,79.0,77.0,69.0,90375.56,342.3,-999.25,8.4,36.3,122.9,137.0,40.1,22.6,-999.25,1458.07,7.0,6.0,1.0,-26.0,-113.3,21.0,2.93,219.0
1000.0,300.0,28.0,50.0,399.0,2055.0,88.9,1145.9,36128.77,6242.97,192.4,12.0,36.4,33.62,13.3,129.0,1436.83,108.7,194.0,339.2,7.6,2023-11-11 02:29:19,0.17,6242.0,964.1,-201.0,100.0,1002.0,100.0,-0.26,0.44,2.0,94.0,6180.59,119.0,6242.97,187.7,4449.0,92.0,109.0,36285.07,40214.18,260.4,9455.0,95.0,19.0,768.0,9.0,1023.3,5110.6,3259.06,261.0,87.0,88.0,86.0,263.0,262.0,254.0,38.5,24778.0,3014.0,50309.0,23.0,12648.0,49633.0,58514.0,154088.0,79.0,77.0,69.0,70935.55,342.3,-999.25,8.4,36.4,122.9,137.0,38.5,18.5,-999.25,1398.53,7.0,6.0,1.0,-26.0,-131.61,18.0,3.06,218.0
1000.0,300.0,28.0,50.0,399.0,2055.0,88.9,1145.9,23163.07,6243.97,190.3,12.0,36.4,37.58,12.3,129.0,1435.91,108.7,195.0,339.2,7.6,2023-11-11 02:29:33,0.18,6243.0,690.65,-201.0,100.0,1002.0,100.0,1.98,0.3,2.0,94.0,6180.59,126.0,6243.97,184.53,4449.0,92.0,109.0,22908.95,26323.55,260.4,6253.0,95.0,19.0,768.0,9.0,1023.3,5110.6,3026.56,261.0,87.0,88.0,86.0,309.0,296.0,275.0,38.1,17604.0,3026.0,50309.0,23.0,12666.0,49651.0,58532.0,154139.0,79.0,77.0,69.0,52341.93,342.3,-999.25,8.4,36.4,122.9,137.0,38.1,15.2,-999.25,1383.73,7.0,6.0,1.0,-26.0,-126.08,15.0,3.28,218.0
1000.0,300.0,28.0,50.0,399.0,2055.0,88.9,1145.9,30442.2,6244.97,188.0,12.0,36.4,49.59,11.3,129.0,1435.22,108.7,194.0,339.2,7.6,2023-11-11 02:29:45,0.19,6244.0,830.65,-201.0,100.0,1002.0,100.0,1.39,0.29,2.0,94.0,6181.9,132.0,6244.97,172.4,4449.0,92.0,109.0,27124.29,31748.63,260.4,7968.0,95.0,19.0,768.0,9.0,1023.3,5110.6,3201.56,261.0,87.0,88.0,86.0,243.0,243.0,282.0,37.6,25268.0,3039.0,50309.0,23.0,12685.0,49670.0,58550.0,154193.0,79.0,77.0,70.0,77558.2,342.3,-999.25,8.4,36.4,122.9,137.0,37.6,20.7,-999.25,1366.88,7.0,6.0,1.0,-26.0,-116.38,21.0,3.05,218.0
1000.0,300.0,28.0,50.0,399.0,2055.0,88.9,1145.9,31982.51,6245.94,223.8,12.0,36.4,36.77,10.4,129.0,1445.75,108.7,193.0,339.2,7.6,2023-11-11 02:29:58,0.16,6245.0,762.37,-201.0,100.0,1002.0,100.0,-1.85,-0.13,1.0,92.0,6181.9,132.0,6245.94,185.95,4449.0,92.0,109.0,30201.41,34555.33,260.4,7718.0,95.0,19.0,767.0,9.0,1023.3,5110.6,3160.31,261.0,87.0,88.0,86.0,242.0,239.0,250.0,44.8,21811.0,3054.0,50309.0,23.0,12706.0,49691.0,58572.0,154265.0,79.0,77.0,69.0,61139.2,342.3,-999.25,8.4,36.4,122.9,137.0,44.8,14.2,-999.25,1627.58,7.0,6.0,1.0,-26.0,-124.95,14.0,3.25,218.0
1000.0,300.0,28.0,50.0,399.0,2055.0,88.9,1145.9,24131.47,6247.0,194.6,12.0,36.4,47.92,9.3,129.0,1440.19,108.7,194.0,339.2,7.6,2023-11-11 02:30:14,0.17,6246.0,746.77,-201.0,100.0,1002.0,100.0,0.38,0.41,2.0,94.0,6183.66,132.0,6247.0,174.39,4449.0,92.0,109.0,27117.83,31338.42,260.4,7204.0,95.0,19.0,768.0,9.0,1023.3,5110.6,3263.98,261.0,87.0,88.0,86.0,292.0,298.0,261.0,38.9,21376.0,3068.0,50309.0,23.0,12725.0,49710.0,58590.0,154318.0,79.0,77.0,69.0,55213.53,342.3,-999.25,8.4,36.4,122.9,137.0,38.9,16.7,-999.25,1415.56,7.0,6.0,1.0,-26.0,-113.35,17.0,3.17,218.0
1000.0,300.0,28.0,50.0,399.0,2055.0,88.9,1145.9,43546.15,6247.94,194.4,12.0,36.4,48.66,8.4,129.0,1434.82,108.7,195.0,339.2,7.6,2023-11-11 02:30:27,0.17,6247.0,1029.83,-201.0,100.0,1002.0,100.0,-0.6,0.44,2.0,94.0,6185.06,152.0,6247.94,172.56,4449.0,92.0,109.0,34091.59,39761.14,260.4,9342.0,95.0,19.0,768.0,9.0,1023.3,5110.6,3437.64,261.0,87.0,88.0,86.0,220.0,220.0,257.0,38.9,31139.0,3083.0,50309.0,23.0,12748.0,49734.0,58613.0,154391.0,79.0,77.0,69.0,89470.94,342.3,-999.25,8.4,36.4,122.9,137.0,38.9,20.7,-999.25,1414.23,7.0,6.0,1.0,-26.0,-115.19,22.0,2.93,218.0
1000.0,300.0,28.0,50.0,399.0,2055.0,88.9,1145.9,36695.09,6248.99,200.3,12.0,36.4,50.7,7.3,129.0,1433.42,108.7,195.0,339.2,7.6,2023-11-11 02:30:42,0.16,6248.0,1015.25,-201.0,100.0,1002.0,100.0,0.97,0.5,3.0,95.0,6186.1,152.0,6248.99,171.56,4449.0,92.0,109.0,36406.95,42521.31,260.4,9324.0,95.0,19.0,769.0,9.0,1023.3,5110.6,3509.06,261.0,87.0,88.0,86.0,270.0,262.0,240.0,40.1,29734.0,3097.0,50309.0,23.0,12769.0,49754.0,58633.0,154452.0,79.0,77.0,69.0,79315.44,342.3,-999.25,8.4,36.4,122.9,137.0,40.1,21.4,-999.25,1457.07,7.0,6.0,1.0,-26.0,-114.24,21.0,2.86,217.0
1000.0,300.0,28.0,50.0,399.0,2055.0,88.9,1145.9,33680.25,6249.91,206.9,12.0,36.4,49.11,6.4,129.0,1436.5,108.7,195.0,339.2,7.6,2023-11-11 02:30:56,0.17,6249.0,932.05,-201.0,100.0,1002.0,100.0,0.76,0.25,2.0,94.0,6187.29,159.0,6249.91,172.76,4449.0,92.0,109.0,31950.17,36771.13,260.4,8602.0,95.0,19.0,768.0,9.0,1023.3,5110.6,3286.58,261.0,87.0,88.0,86.0,286.0,286.0,270.0,41.4,25148.0,3109.0,50309.0,23.0,12786.0,49772.0,58650.0,154500.0,79.0,77.0,69.0,63787.46,342.3,-999.25,8.4,36.4,122.9,137.0,41.4,17.2,-999.25,1505.2,7.0,6.0,1.0,-26.0,-114.78,18.0,3.11,217.0
1000.0,300.0,28.0,50.0,399.0,2055.0,88.9,1145.9,36537.27,6250.99,195.1,12.0,36.4,52.23,5.3,129.0,1453.33,108.7,194.0,339.2,7.6,2023-11-11 02:31:08,0.17,6250.0,876.52,-201.0,100.0,1002.0,100.0,0.11,0.16,2.0,93.0,6187.29,159.0,6250.99,168.25,4449.0,92.0,109.0,32740.91,36731.75,260.4,8240.0,95.0,19.0,768.0,9.0,1023.3,5110.6,3329.06,261.0,87.0,88.0,86.0,227.0,225.0,252.0,39.0,21154.0,3126.0,50309.0,23.0,12809.0,49795.0,58673.0,154570.0,79.0,77.0,69.0,77251.63,342.3,-999.25,8.4,36.4,122.9,137.0,39.0,18.1,-999.25,1419.93,7.0,6.0,1.0,-26.0,-108.68,18.0,3.06,217.0
