AD Delta-P SP (psi),AD ROP SP (ft/hr),AD Torque SP (kft·lbf),AD WOB SP (klb),Accum Trip In (bbl),Accum Trip Out (bbl),Annular Velocity (ft/min),BHA Length (ft),Bit MSE (psi),Bit Position (ft),Bit RPM (RPM),Bit Size (in),Bit Time (hr),Bit Weight (klb),Block Height (ft),Bttm Pipe Temp (°F),Casing Pressure (psi),Circulating Hrs (hr),Co. Man G/L (bbl),Cont Az (deg),Cont Inc (deg),DateTime,Depth of Cut (ft),Depth(ft),Diff Press (psi),East West Horizontal (ft),Flow Deviation (%),Flow In Rate (galUS/min),Flow Out Percent (%),G/L Rate - 1 Min (bbl/min),G/L Rate - 5 Min (bbl/min),Gain Loss (bbl),Gain Loss - Spare (bbl),Gamma Depth (ft),Gamma Ray (offset) (API),Hole Depth (ft),Hook Load (klb),Lst Jnt Time (s),ML Mud Temp IN (°F),ML Mud Temp OUT (°F),MSE Downhole (psi),MSE Total (psi),Mud Motor RPM (RPM),Mud Motor Torque (ft·lbf),Mud Temp In (°F),Mud Temp Out (°F),Mud Volume (bbl),Mud Weight In (lb/galUS),North South Horizontal (ft),Pipe Length (ft),Pump Pressure (psi),Pump SPM - Total (SPM),Pump SPM 1 (SPM),Pump SPM 2 (SPM),Pump SPM 3 (SPM),ROP - Average (ft/hr),ROP - Cut Unit (ft/hr),ROP - Fast (ft/hr),Rotary RPM (RPM),Rotary Torque (A),Run Jnt Time (s),Strks - Acc Fill (strokes),Strks - Fill (strokes),Strks - Pump 1 (strokes),Strks - Pump 2 (strokes),Strks - Pump 3 (strokes),Strks - Total (strokes),Suction 1 Pit 9 (bbl),Suction 2 Pit 10 (bbl),Suction 3 Pit 11 (bbl),Surface MSE wMotor (psi),Svy Azimuth (deg),Svy Depth (ft),Svy Inclination (deg),Time On Bottom (hr),Time On Job (hr),Time On Slip (s),Top Drive RPM (RPM),Top Drive Torque (kft·lbf),Total Gas (ML) (lagged) (1%=100 Units),Total Rotations on DP (),Total Trip Volume (bbl),Trip Tank 1 (bbl),Trip Tank 2 (bbl),Trip Tank GL (bbl),WC Bit Weight (klb),WC Torque (ft·lbf),Washout Factor (),Water Pit (bbl)
450.0,90.0,31.6,40.0,553.0,3914.0,59.9,1073.1,37513.05,11769.98,167.6,9.0,154.2,30.86,90.9,248.0,0.0,281.6,-34.0,90.3,89.7,2023-11-24 02:16:54,0.08,11769.0,247.82,3379.8,100.0,675.0,100.0,2.27,-8.07,3.0,-22.0,11697.36,143.0,11769.98,217.13,7294.0,99.0,123.0,36448.09,99704.7,175.6,2400.0,100.0,35.0,700.0,8.7,1000.2,10789.7,3654.88,176.0,87.0,89.0,0.0,89.0,86.0,90.0,33.5,37648.0,300.0,53477.0,38.0,55480.0,18583.0,34785.0,93979.0,77.0,76.0,71.0,435286.03,89.9,-999.25,89.7,154.2,430.4,105.0,33.5,28.1,-999.25,5170.67,9.0,5.0,5.0,-24.0,-157.22,28.0,1.28,282.0
450.0,90.0,31.6,40.0,553.0,3914.0,59.6,1073.1,48634.73,11770.99,173.8,9.0,154.2,39.6,89.9,248.0,0.0,281.6,-34.0,90.3,89.7,2023-11-24 02:17:37,0.08,11770.0,326.42,3473.8,100.0,674.0,100.0,0.78,-7.24,3.0,-22.0,11698.02,199.0,11770.99,208.21,7294.0,99.0,123.0,44122.46,111529.89,174.8,2927.0,99.0,35.0,700.0,8.7,999.9,10789.7,3642.57,176.0,87.0,89.0,0.0,87.0,87.0,86.0,34.8,41273.0,342.0,53477.0,38.0,55541.0,18645.0,34785.0,94100.0,77.0,76.0,70.0,462662.53,89.9,-999.25,89.7,154.2,430.5,105.0,34.8,30.3,-999.25,5361.59,9.0,5.0,5.0,-24.0,-151.59,31.0,1.19,282.0
450.0,90.0,31.6,40.0,553.0,3914.0,59.9,1073.1,71504.82,11771.97,175.2,9.0,154.3,40.62,88.9,248.0,0.0,281.6,-34.0,90.3,89.7,2023-11-24 02:18:18,0.06,11771.0,366.96,3473.8,100.0,675.0,100.0,0.05,-4.24,2.0,-22.0,11699.08,153.0,11771.97,207.3,7294.0,99.0,123.0,79497.02,169879.61,175.6,3838.0,99.0,35.0,700.0,8.7,999.9,10789.7,3692.38,176.0,87.0,89.0,0.0,66.0,66.0,65.0,35.0,40903.0,394.0,53477.0,38.0,55618.0,18723.0,34785.0,94257.0,77.0,76.0,71.0,599510.44,89.9,-999.25,89.7,154.3,430.5,105.0,35.0,30.1,-999.25,5405.2,9.0,5.0,5.0,-24.0,-149.24,30.0,1.23,282.0
450.0,90.0,31.6,40.0,553.0,3914.0,59.9,1073.1,88731.23,11772.99,184.9,9.0,154.3,36.44,87.9,248.0,0.0,281.7,-34.0,90.3,89.9,2023-11-24 02:19:11,0.07,11772.0,443.26,3473.8,100.0,675.0,100.0,0.46,-0.79,3.0,-22.0,11700.0,143.0,11772.99,211.33,7294.0,98.0,123.0,87129.0,168997.86,175.5,4467.0,99.0,35.0,701.0,8.7,999.9,10789.7,3810.19,176.0,87.0,89.0,0.0,65.0,65.0,70.0,37.0,40533.0,450.0,53477.0,38.0,55698.0,18804.0,34785.0,94418.0,77.0,76.0,70.0,602467.94,89.9,-999.25,89.7,154.3,430.5,105.0,37.0,29.4,-999.25,5704.3,9.0,5.0,5.0,-24.0,-153.27,29.0,1.22,281.0
450.0,90.0,31.6,40.0,553.0,3914.0,59.9,1073.1,60393.48,11774.0,180.5,9.0,154.3,40.9,86.9,248.0,0.0,281.7,-35.0,90.3,89.9,2023-11-24 02:20:07,0.08,11773.0,400.59,3473.8,100.0,675.0,100.0,-0.71,0.75,2.0,-23.0,11701.24,107.0,11774.0,206.37,7294.0,98.0,123.0,68937.3,137721.83,175.6,4445.0,99.0,35.0,700.0,8.7,999.9,10789.7,3718.97,176.0,87.0,89.0,0.0,86.0,86.0,84.0,36.1,42308.0,493.0,53477.0,38.0,55761.0,18869.0,34785.0,94546.0,77.0,76.0,71.0,484022.84,89.9,-999.25,89.7,154.3,430.5,105.0,36.1,31.4,-999.25,5568.6,9.0,5.0,5.0,-24.0,-147.75,31.0,1.19,281.0
450.0,90.0,31.6,40.0,553.0,3914.0,59.7,1073.1,110549.08,11775.0,170.7,9.0,154.3,41.03,85.9,248.0,0.0,281.7,-33.0,90.7,89.9,2023-11-24 02:20:50,0.04,11774.0,372.99,3473.8,100.0,672.0,100.0,1.48,0.3,4.0,1.0,11702.2,118.0,11775.0,206.53,7294.0,98.0,123.0,120281.08,257030.78,174.8,3826.0,98.0,35.0,701.0,8.7,999.9,10789.7,3653.08,175.0,87.0,88.0,0.0,43.0,43.0,41.0,34.1,42456.0,576.0,53477.0,38.0,55880.0,18990.0,34785.0,94786.0,77.0,76.0,70.0,947668.94,89.9,-999.25,89.7,154.3,430.5,105.0,34.1,31.2,-999.25,5268.1,9.0,5.0,5.0,-24.0,-148.63,31.0,1.19,281.0
450.0,90.0,31.6,40.0,553.0,3914.0,59.7,1073.1,131164.25,11776.0,171.5,9.0,154.3,40.54,84.9,248.0,0.0,281.7,-33.0,90.7,89.9,2023-11-24 02:22:13,0.03,11775.0,355.99,3473.8,100.0,672.0,100.0,-0.48,0.08,3.0,1.0,11703.01,118.0,11776.0,206.64,7294.0,98.0,123.0,138565.38,327517.38,175.6,3353.0,98.0,35.0,701.0,8.7,999.9,10789.7,3691.44,175.0,87.0,88.0,0.0,34.0,43.0,32.0,34.3,42382.0,680.0,53477.0,38.0,56031.0,19143.0,34785.0,95088.0,77.0,76.0,71.0,1174736.38,89.9,-999.25,89.7,154.3,430.5,105.0,34.3,31.2,-999.25,5293.63,9.0,5.0,5.0,-24.0,-148.6,31.0,1.24,280.0
450.0,90.0,31.6,40.0,553.0,3914.0,59.7,1073.1,121980.45,11776.99,171.1,9.0,154.4,40.62,83.9,248.0,0.0,281.8,-33.0,90.7,89.9,2023-11-24 02:23:56,0.04,11776.0,331.13,3473.8,100.0,675.0,100.0,0.1,0.06,4.0,2.0,11704.24,118.0,11776.99,206.98,7294.0,98.0,123.0,103878.46,231100.84,175.4,3645.0,98.0,35.0,702.0,8.7,999.9,10789.7,3645.19,175.0,87.0,88.0,0.0,35.0,35.0,47.0,34.2,41495.0,782.0,53477.0,38.0,56181.0,19295.0,34785.0,95388.0,77.0,76.0,71.0,1170397.75,89.9,-999.25,89.7,154.4,430.6,105.0,34.2,31.0,-999.25,5283.47,9.0,5.0,5.0,-24.0,-149.07,31.0,1.23,279.0
450.0,90.0,31.6,40.0,553.0,3914.0,59.9,1073.1,116279.23,11777.99,169.8,9.0,154.4,40.9,82.9,250.0,0.0,281.8,-34.0,90.7,89.6,2023-11-24 02:25:39,0.04,11777.0,351.34,3473.8,100.0,675.0,100.0,-1.85,-0.1,3.0,0.0,11705.2,107.0,11777.99,206.57,7294.0,97.0,123.0,134546.67,293795.59,175.6,3764.0,98.0,35.0,700.0,8.7,999.9,10789.7,3755.19,176.0,87.0,89.0,0.0,39.0,39.0,37.0,34.0,42234.0,875.0,53477.0,38.0,56314.0,19430.0,34785.0,95660.0,77.0,76.0,71.0,1058924.75,89.9,-999.25,89.7,154.4,430.6,105.0,34.0,31.3,-999.25,5241.9,9.0,5.0,5.0,-24.0,-147.93,31.0,1.23,279.0
450.0,90.0,31.6,40.0,553.0,3914.0,59.9,1073.1,129739.93,11778.99,176.4,9.0,154.4,40.47,81.9,250.0,0.0,281.8,-34.0,90.3,89.6,2023-11-24 02:27:11,0.03,11778.0,356.13,3473.8,100.0,675.0,100.0,-0.8,0.05,3.0,1.0,11706.43,112.0,11778.99,206.19,7294.0,97.0,123.0,147241.33,311412.84,174.8,4058.0,98.0,35.0,701.0,8.7,999.9,10789.7,3745.19,176.0,87.0,89.0,0.0,36.0,36.0,35.0,35.3,42308.0,976.0,53477.0,38.0,56462.0,19581.0,34785.0,95955.0,77.0,76.0,71.0,1159491.88,89.9,-999.25,89.7,154.4,430.6,105.0,35.3,31.1,-999.25,5447.08,9.0,5.0,5.0,-24.0,-148.6,31.0,1.21,278.0
450.0,90.0,31.6,40.0,553.0,3914.0,59.7,1073.1,124722.39,11779.99,168.7,9.0,154.4,40.64,80.9,250.0,0.0,281.8,-34.0,90.3,89.6,2023-11-24 02:28:53,0.03,11779.0,362.3,3473.8,100.0,675.0,100.0,-1.58,-0.06,3.0,1.0,11706.94,107.0,11779.99,206.75,7294.0,98.0,123.0,130489.22,297941.28,174.8,3531.0,98.0,35.0,701.0,8.7,999.9,10789.7,3738.94,176.0,87.0,89.0,0.0,37.0,37.0,36.0,33.7,42456.0,1072.0,53477.0,38.0,56601.0,19722.0,34785.0,96239.0,77.0,76.0,71.0,1091891.0,89.9,-999.25,89.7,154.4,430.7,105.0,33.7,31.0,-999.25,5210.91,9.0,5.0,5.0,-24.0,-148.16,31.0,1.21,277.0
450.0,90.0,31.6,40.0,553.0,3914.0,59.9,1073.1,126670.64,11780.99,171.8,9.0,154.5,40.28,79.9,250.0,0.0,281.9,-33.0,90.3,89.6,2023-11-24 02:30:29,0.04,11780.0,387.95,3473.8,100.0,672.0,100.0,0.54,0.07,3.0,1.0,11708.41,107.0,11780.99,206.51,7294.0,98.0,122.0,133331.94,300516.81,175.3,3705.0,98.0,35.0,701.0,8.7,999.9,10789.7,3803.94,175.0,87.0,88.0,0.0,39.0,39.0,38.0,34.4,42678.0,1163.0,53477.0,38.0,56733.0,19856.0,34785.0,96505.0,77.0,76.0,71.0,1051991.38,89.9,-999.25,89.7,154.5,430.7,105.0,34.4,31.5,-999.25,5306.47,9.0,5.0,5.0,-24.0,-148.17,31.0,1.22,277.0
450.0,90.0,31.6,40.0,553.0,3914.0,59.9,1073.1,126964.1,11782.0,178.7,9.0,154.5,39.55,78.9,250.0,0.0,281.9,-32.0,90.3,90.1,2023-11-24 02:32:00,0.04,11781.0,433.22,3473.8,100.0,672.0,100.0,0.76,0.11,4.0,2.0,11709.43,112.0,11782.0,207.29,7294.0,98.0,122.0,132149.5,286904.38,175.4,3957.0,98.0,35.0,702.0,8.7,999.9,10789.7,3785.68,175.0,87.0,88.0,0.0,44.0,44.0,39.0,35.7,42604.0,1246.0,53477.0,38.0,56852.0,19977.0,34785.0,96745.0,77.0,76.0,71.0,941372.13,89.9,-999.25,89.7,154.5,430.7,105.0,35.7,31.4,-999.25,5522.19,9.0,5.0,5.0,-24.0,-148.85,32.0,1.18,277.0
450.0,90.0,31.6,40.0,553.0,3914.0,59.7,1073.1,113636.53,11782.99,173.2,9.0,154.5,40.52,77.9,250.0,0.0,281.9,-33.0,90.3,90.1,2023-11-24 02:33:22,0.04,11782.0,429.27,3473.8,100.0,672.0,100.0,0.63,0.1,4.0,2.0,11710.14,107.0,11782.99,206.19,7294.0,98.0,122.0,116628.97,249844.2,174.8,3960.0,98.0,35.0,701.0,8.7,999.9,10789.7,3717.69,175.0,87.0,88.0,0.0,48.0,48.0,44.0,34.6,42679.0,1320.0,53477.0,38.0,56959.0,20086.0,34785.0,96961.0,77.0,76.0,71.0,844031.88,89.9,-999.25,89.7,154.5,430.7,105.0,34.6,31.2,-999.25,5352.93,9.0,5.0,5.0,-24.0,-148.46,31.0,1.19,276.0
450.0,90.0,31.6,40.0,553.0,3914.0,59.6,1073.1,116188.57,11783.99,179.7,9.0,154.5,41.28,76.9,250.0,0.0,281.9,-32.0,90.3,90.1,2023-11-24 02:34:36,0.03,11783.0,382.64,3473.8,100.0,674.0,100.0,1.23,0.14,5.0,2.0,11711.32,123.0,11783.99,205.89,7294.0,98.0,122.0,130286.84,291501.22,174.7,3613.0,98.0,35.0,702.0,8.7,999.9,10789.7,3751.44,176.0,87.0,89.0,0.0,43.0,43.0,36.0,35.9,42160.0,1404.0,53477.0,38.0,57082.0,20211.0,34785.0,97209.0,77.0,76.0,71.0,956278.69,89.9,-999.25,89.7,154.5,430.7,105.0,35.9,30.8,-999.25,5554.7,9.0,5.0,5.0,-24.0,-148.5,31.0,1.21,275.0
450.0,90.0,31.6,40.0,553.0,3914.0,59.9,1073.1,150230.52,11784.99,173.9,9.0,154.6,40.98,75.9,250.0,0.0,282.0,-33.0,90.3,90.1,2023-11-24 02:36:01,0.03,11784.0,349.45,3473.8,100.0,675.0,100.0,-0.22,0.01,3.0,1.0,11712.29,112.0,11784.99,206.15,7294.0,98.0,122.0,151758.78,362582.38,175.4,3245.0,98.0,35.0,701.0,8.7,999.9,10789.7,3722.69,176.0,87.0,89.0,0.0,30.0,30.0,28.0,34.8,42197.0,1524.0,53477.0,38.0,57256.0,20388.0,34785.0,97560.0,77.0,76.0,71.0,1373098.5,89.9,-999.25,89.7,154.6,430.8,105.0,34.8,31.2,-999.25,5375.53,9.0,5.0,5.0,-24.0,-148.96,31.0,1.23,275.0
450.0,90.0,31.6,40.0,553.0,3914.0,59.9,1073.1,154747.16,11786.0,175.9,9.0,154.6,40.57,74.9,250.0,0.0,282.0,-33.0,90.3,89.9,2023-11-24 02:38:00,0.03,11785.0,394.4,3473.8,100.0,675.0,100.0,-0.76,0.08,4.0,2.0,11713.24,118.0,11786.0,206.03,7294.0,98.0,122.0,144043.42,326073.78,175.6,3561.0,98.0,35.0,702.0,8.7,999.9,10789.7,3702.69,176.0,87.0,89.0,0.0,33.0,33.0,33.0,35.2,42234.0,1633.0,53477.0,38.0,57416.0,20550.0,34785.0,97879.0,77.0,76.0,71.0,1244414.13,89.9,-999.25,89.7,154.6,430.8,105.0,35.2,31.0,-999.25,5437.55,9.0,5.0,5.0,-24.0,-147.9,31.0,1.23,274.0
450.0,90.0,31.6,40.0,553.0,3914.0,59.9,1073.1,138888.77,11787.0,173.5,9.0,154.6,40.9,73.9,250.0,0.0,282.0,-33.0,91.0,89.9,2023-11-24 02:39:50,0.04,11786.0,380.52,3473.8,100.0,675.0,100.0,-0.99,-0.05,3.0,1.0,11714.4,123.0,11787.0,205.64,7294.0,98.0,122.0,114968.19,284466.66,175.5,3226.0,98.0,35.0,701.0,8.7,999.9,10789.7,3718.94,176.0,87.0,89.0,0.0,35.0,35.0,37.0,34.7,42678.0,1736.0,53477.0,38.0,57564.0,20700.0,34785.0,98180.0,77.0,76.0,71.0,1161703.13,89.9,-999.25,89.7,154.6,430.8,105.0,34.7,31.1,-999.25,5366.43,9.0,5.0,5.0,-24.0,-148.02,31.0,1.22,273.0
450.0,90.0,31.6,40.0,553.0,3914.0,59.6,1073.1,136432.5,11787.99,170.1,9.0,154.6,40.44,72.9,250.0,0.0,282.0,-33.0,91.0,89.9,2023-11-24 02:41:33,0.03,11787.0,394.09,3473.8,100.0,672.0,100.0,-0.13,-0.03,4.0,1.0,11715.19,107.0,11787.99,205.91,7294.0,98.0,122.0,138033.22,313584.16,174.6,3593.0,98.0,35.0,701.0,8.7,999.9,10789.7,3620.19,175.0,87.0,88.0,0.0,37.0,37.0,36.0,34.0,42234.0,1833.0,53477.0,38.0,57704.0,20843.0,34785.0,98463.0,77.0,76.0,71.0,1105735.13,89.9,-999.25,89.7,154.6,430.9,105.0,34.0,31.2,-999.25,5260.4,9.0,5.0,5.0,-24.0,-147.28,31.0,1.17,273.0
450.0,90.0,31.6,40.0,553.0,3914.0,59.7,1073.1,141266.75,11788.99,182.0,9.0,154.7,40.61,71.9,250.0,0.0,282.1,-33.0,91.0,89.9,2023-11-24 02:43:09,0.03,11788.0,364.53,3473.8,100.0,675.0,100.0,-1.11,-0.0,4.0,2.0,11716.25,112.0,11788.99,205.97,7294.0,98.0,122.0,140410.11,328032.09,175.4,3464.0,98.0,35.0,701.0,8.7,999.9,10789.7,3623.94,176.0,87.0,89.0,0.0,34.0,33.0,33.0,36.4,41495.0,1940.0,53477.0,38.0,57861.0,21002.0,34785.0,98776.0,77.0,76.0,71.0,1209637.75,89.9,-999.25,89.7,154.7,430.9,105.0,36.4,30.5,-999.25,5630.92,9.0,5.0,5.0,-24.0,-147.59,30.0,1.21,272.0
450.0,90.0,31.6,40.0,553.0,3914.0,59.6,1073.1,129637.49,11790.0,177.3,9.0,154.7,41.03,70.9,250.0,0.0,282.1,-32.0,91.0,89.9,2023-11-24 02:44:57,0.03,11789.0,361.97,3473.8,100.0,672.0,100.0,1.0,0.23,4.0,2.0,11717.33,123.0,11790.0,205.33,7294.0,98.0,122.0,130791.42,290322.94,174.6,3649.0,98.0,35.0,702.0,8.7,999.9,10789.7,3667.69,175.0,87.0,88.0,0.0,36.0,36.0,36.0,35.5,42456.0,2041.0,53477.0,38.0,58006.0,21150.0,34785.0,99072.0,77.0,76.0,71.0,1133896.63,89.9,-999.25,89.7,154.7,430.9,105.0,35.5,30.9,-999.25,5485.27,9.0,5.0,5.0,-24.0,-147.5,31.0,1.23,271.0
450.0,90.0,31.6,40.0,553.0,3914.0,59.6,1073.1,137762.45,11791.0,172.5,9.0,154.7,40.94,69.9,250.0,0.0,282.1,-32.0,90.7,89.9,2023-11-24 02:46:37,0.04,11790.0,380.8,3473.8,100.0,672.0,100.0,1.14,0.04,4.0,2.0,11718.25,118.0,11791.0,205.01,7294.0,98.0,123.0,107329.95,275252.19,174.6,3031.0,98.0,35.0,702.0,8.7,999.9,10789.7,3701.44,175.0,87.0,88.0,0.0,36.0,36.0,38.0,34.5,42530.0,2142.0,53477.0,38.0,58154.0,21300.0,34785.0,99366.0,77.0,76.0,71.0,1159506.0,89.9,-999.25,89.7,154.7,430.9,105.0,34.5,31.3,-999.25,5339.51,9.0,5.0,5.0,-24.0,-146.17,31.0,1.19,271.0
450.0,90.0,31.6,40.0,553.0,3914.0,59.6,1073.1,127782.02,11792.0,174.7,9.0,154.8,40.2,68.9,250.0,0.0,282.2,-33.0,90.7,89.9,2023-11-24 02:48:19,0.03,11791.0,346.26,3473.8,100.0,672.0,100.0,-0.94,-0.01,4.0,2.0,11719.02,112.0,11792.0,205.78,7294.0,98.0,122.0,118802.23,297314.16,174.6,3007.0,98.0,35.0,701.0,8.7,999.9,10789.7,3706.44,175.0,87.0,88.0,0.0,35.0,35.0,34.0,34.9,41864.0,2245.0,53477.0,38.0,58301.0,21450.0,34785.0,99667.0,77.0,76.0,71.0,1174563.88,89.9,-999.25,89.7,154.8,431.0,105.0,34.9,31.1,-999.25,5408.89,9.0,5.0,5.0,-24.0,-147.33,31.0,1.2,270.0
450.0,90.0,31.6,40.0,553.0,3914.0,59.6,1073.1,107158.51,11793.0,177.1,9.0,154.8,40.45,67.9,250.0,0.0,282.2,-33.0,90.7,89.9,2023-11-24 02:50:02,0.04,11792.0,295.55,3473.8,100.0,674.0,100.0,-0.76,-0.08,4.0,2.0,11720.37,112.0,11793.0,205.64,7294.0,99.0,122.0,121765.24,287934.0,174.6,3392.0,98.0,35.0,702.0,8.7,999.9,10789.7,3787.69,176.0,87.0,89.0,0.0,36.0,36.0,38.0,35.4,42012.0,2345.0,53477.0,38.0,58448.0,21599.0,34785.0,99963.0,77.0,76.0,71.0,1153973.5,89.9,-999.25,89.7,154.8,431.0,105.0,35.4,31.1,-999.25,5481.81,9.0,5.0,5.0,-24.0,-147.91,31.0,1.26,270.0
450.0,90.0,31.6,40.0,553.0,3914.0,59.7,1073.1,113014.99,11793.98,171.7,9.0,154.8,40.41,66.9,250.0,0.0,282.2,-32.0,90.7,89.9,2023-11-24 02:51:42,0.04,11793.0,366.42,3473.8,100.0,675.0,100.0,1.36,0.19,5.0,3.0,11721.29,123.0,11793.98,205.38,7294.0,99.0,122.0,98568.52,234669.02,175.4,3327.0,99.0,35.0,702.0,8.7,999.9,10789.7,3743.94,175.0,87.0,88.0,0.0,42.0,42.0,45.0,34.3,42826.0,2431.0,53477.0,38.0,58573.0,21726.0,34785.0,100211.0,77.0,76.0,71.0,986835.56,89.9,-999.25,89.7,154.8,431.0,105.0,34.3,31.3,-999.25,5317.32,9.0,5.0,5.0,-24.0,-147.17,31.0,1.19,269.0
450.0,90.0,31.6,40.0,553.0,3914.0,59.9,1073.1,100776.07,11794.99,172.9,9.0,154.8,40.45,65.9,250.0,0.0,282.2,-32.0,90.3,89.9,2023-11-24 02:53:07,0.05,11794.0,359.11,3473.8,100.0,675.0,100.0,0.87,0.21,4.0,2.0,11721.94,112.0,11794.99,205.21,7294.0,99.0,123.0,96945.68,226126.2,175.6,3462.0,99.0,35.0,702.0,8.7,999.9,10789.7,3840.19,175.0,87.0,88.0,0.0,46.0,46.0,49.0,34.6,42604.0,2509.0,53477.0,38.0,58686.0,21841.0,34785.0,100439.0,77.0,76.0,71.0,897881.06,89.9,-999.25,89.7,154.8,431.0,105.0,34.6,31.3,-999.25,5355.02,9.0,5.0,5.0,-24.0,-146.66,31.0,1.26,268.0
450.0,90.0,31.6,40.0,553.0,3914.0,59.6,1073.1,100573.53,11795.99,179.8,9.0,154.9,40.89,64.9,250.0,0.0,282.3,-32.0,90.3,89.9,2023-11-24 02:54:26,0.05,11795.0,362.49,3473.8,100.0,672.0,100.0,0.53,0.06,5.0,2.0,11723.15,102.0,11795.99,205.0,7294.0,99.0,123.0,102105.61,227042.89,174.6,3701.0,99.0,35.0,702.0,8.7,999.9,10789.7,3712.69,175.0,87.0,88.0,0.0,46.0,46.0,49.0,36.0,42382.0,2586.0,53477.0,38.0,58799.0,21955.0,34785.0,100670.0,77.0,76.0,71.0,887701.88,89.9,-999.25,89.7,154.9,431.1,105.0,36.0,31.3,-999.25,5569.82,9.0,5.0,5.0,-24.0,-147.14,31.0,1.23,268.0
450.0,90.0,31.6,40.0,553.0,3914.0,59.6,1073.1,112879.41,11796.98,174.7,9.0,154.9,40.71,63.9,250.0,0.0,282.3,-32.0,90.3,89.9,2023-11-24 02:55:43,0.05,11796.0,398.75,3473.8,100.0,674.0,100.0,-0.34,-0.06,4.0,2.0,11724.27,112.0,11796.98,205.72,7294.0,99.0,123.0,84388.78,208840.75,174.6,3158.0,99.0,35.0,702.0,8.7,999.9,10789.7,3790.19,176.0,87.0,89.0,0.0,46.0,46.0,50.0,34.9,42160.0,2664.0,53477.0,38.0,58912.0,22070.0,34785.0,100898.0,77.0,76.0,71.0,902564.56,89.9,-999.25,89.7,154.9,431.1,105.0,34.9,31.2,-999.25,5411.44,9.0,5.0,5.0,-24.0,-148.18,31.0,1.2,267.0
450.0,90.0,31.6,40.0,553.0,3914.0,59.9,1073.1,89077.61,11797.99,171.6,9.0,154.9,40.52,62.9,250.0,0.0,282.3,-31.0,90.3,89.9,2023-11-24 02:57:01,0.04,11797.0,313.51,3473.8,100.0,675.0,100.0,0.16,0.2,5.0,3.0,11724.98,112.0,11797.99,205.23,7294.0,99.0,123.0,106319.2,269141.63,174.8,3064.0,99.0,35.0,703.0,8.7,999.9,10789.7,3660.19,176.0,87.0,89.0,0.0,46.0,45.0,38.0,34.3,42234.0,2744.0,53477.0,38.0,59027.0,22187.0,34785.0,101126.0,77.0,76.0,71.0,909079.0,89.9,-999.25,89.7,154.9,431.1,105.0,34.3,31.3,-999.25,5316.42,9.0,5.0,5.0,-24.0,-147.95,31.0,1.28,267.0
450.0,90.0,31.6,40.0,553.0,3914.0,59.9,1073.1,120887.2,11798.99,175.2,9.0,154.9,40.13,61.9,250.0,0.0,282.3,-32.0,90.3,89.9,2023-11-24 02:58:20,0.03,11798.0,325.05,3473.8,100.0,675.0,100.0,-0.06,0.09,5.0,2.0,11726.36,118.0,11798.99,205.12,7294.0,99.0,123.0,128126.94,302718.84,175.4,3340.0,99.0,35.0,702.0,8.7,999.9,10789.7,3643.94,176.0,87.0,89.0,0.0,35.0,35.0,35.0,35.0,41569.0,2847.0,53477.0,38.0,59177.0,22340.0,34785.0,101431.0,77.0,76.0,71.0,1177442.38,89.9,-999.25,89.7,154.9,431.1,105.0,35.0,30.9,-999.25,5427.82,9.0,5.0,5.0,-24.0,-148.24,31.0,1.25,266.0
450.0,90.0,31.6,40.0,553.0,3914.0,59.6,1073.1,106732.87,11799.99,179.5,9.0,155.0,40.6,60.9,250.0,0.0,282.4,-31.0,90.3,89.9,2023-11-24 03:00:04,0.03,11799.0,299.62,3473.8,100.0,674.0,100.0,-0.76,0.05,5.0,3.0,11727.31,112.0,11799.99,205.07,7294.0,99.0,123.0,119871.84,289660.88,174.6,3219.0,99.0,35.0,703.0,8.7,999.9,10789.7,3700.19,175.0,87.0,88.0,0.0,36.0,36.0,37.0,35.9,41717.0,2946.0,53477.0,38.0,59321.0,22486.0,34785.0,101719.0,77.0,76.0,71.0,1109931.38,89.9,-999.25,89.7,155.0,431.2,105.0,35.9,30.4,-999.25,5563.69,9.0,5.0,5.0,-24.0,-147.66,30.0,1.23,265.0
450.0,90.0,31.6,40.0,553.0,3914.0,59.7,1073.1,134297.98,11800.99,175.0,9.0,155.0,40.67,59.9,250.0,0.0,282.4,-31.0,90.3,89.9,2023-11-24 03:01:42,0.03,11800.0,360.79,3473.8,100.0,672.0,100.0,2.43,0.18,5.0,3.0,11728.37,123.0,11800.99,205.06,7294.0,99.0,123.0,105531.27,275022.63,174.8,2856.0,99.0,35.0,703.0,8.7,999.9,10789.7,3633.94,175.0,87.0,88.0,0.0,35.0,35.0,37.0,35.0,42382.0,3050.0,53477.0,38.0,59472.0,22639.0,34785.0,102027.0,77.0,76.0,71.0,1178513.38,89.9,-999.25,89.7,155.0,431.2,105.0,35.0,30.9,-999.25,5423.21,9.0,5.0,5.0,-24.0,-147.81,31.0,1.2,265.0
